id,hotel_cluster
1143,91 48 41 30 42
1144,16  4  6 13 47
1145,36  6 12 46 29
1146,81 63 30 92 12
1147,25 91 48 41 30
1148,91 48 41 30 42
1149,91 48 41 30 42
1150, 6 16 95 55 69
1151,83  6 18 90 15
1152,91 48 41 30 42
1153,28 16 94 91 48
1154,91 48 41 30 42
1155,54 17 76 77 91
1156,91 48 41 30 42
1157,81  2 57 91 48
1158,15 36 46 12 57
1159,57 12 40 97 50
1160, 9  6 10 64 91
1161,91 48 41 30 42
1162,91 48 41 30 42
1163,91 48 41 30 42
1164,91 48 41 30 42
1165,91 48 41 30 42
1166,57 82  5 23 38
1167,57 12 40 97 50
1168,27 80 74 91 48
1169,13 76 57 35  8
1170,91 48 41 30 42
1171,29 89 64 16 76
1172,91 48 41 30 42
1173, 0 21 50 48 41
1174,36 64  5  6 30
1175,63 61 85 90 34
1176,78 91 48 41 30
1177,44 48 58 69 91
1178,91 48 41 30 42
1179, 2 29 46 64 91
1180,91 48 41 30 42
1181,29 91 48 41 30
1182,12 91 48 41 30
1183,91 48 41 30 42
1184,91 48 41 30 42
1185,91 48 41 30 42
1186,85 57 33 64  6
1187, 8 99 64 35  9
1188,46 58 78 91 48
1189,91 48 41 30 42
1190,91 48 41 30 42
1191,91 48 41 30 42
1192,91 48 41 30 42
1193,36 57 29 77 12
1194,91 48 41 30 42
1195,91 48 41 30 42
1196,91 48 41 30 42
1197,25 91 48 41 30
1198,91 48 41 30 42
1199,91 48 41 30 42
1200,31 12 99  7  9
1201,91 48 41 30 42
1202,30 81 91 48 41
1203,91 48 41 30 42
1204,14 57 91 48 41
1205,91 48 41 30 42
1206,91 48 41 30 42
1207,91 48 41 30 42
1208,70 21 55 56 83
1209,18 71 34 91 84
1210,85 57 33 64  6
1211,91 48 41 30 42
1212,91 48 41 30 42
1213,18 91 48 41 30
1214,91 48 41 30 42
1215,91 48 41 30 42
1216,67 46 91 48 41
1217,12 22 46 64 58
1218,50 91 48 41 30
1219,91 48 41 30 42
1220,91 48 41 30 42
1221,97 86 30 64 25
1222,91 48 41 30 42
1223,91 48 41 30 42
1224,16 91 48 41 30
1225, 2 38 78 29 89
1226,57 12 40 97 50
1227,18 71 34 91 84
1228,91 48 41 30 42
1229,91 48 41 30 42
1230,36 62 78 91 48
1231, 8 43 91 48 41
1232,97 86 30 64 25
1233,36  6 12 46 29
1234,39 70 72 40 94
1235,91 48 41 30 42
1236,91 48 41 30 42
1237,78 90 10 30 58
1238,57 12 40 97 50
1239,62 18 40 41 57
1240,91 48 41 30 42
1241,56 70 98 17 41
1242,33 91 48 41 30
1243,91 48 41 30 42
1244, 2 95 18 37 42
1245, 1 45 79 54 24
1246,36 57 29 77 12
1247,91 48 41 30 42
1248,41  1 21 79 91
1249,25 42 91 48 41
1250,91 48 41 30 42
1251,91 48 41 30 42
1252,64 25 40 86 75
1253,91 48 41 30 42
1254,91 48 41 30 42
1255,50  4 39 10 23
1256,91 48 41 30 42
1257,91 48 41 30 42
1258,95 37 97 91 48
1259,39 70 72 40 94
1260,17 50  4 40 55
1261,91 48 41 30 42
1262,91 48 41 30 42
1263, 8 30 91 48 41
1264, 8 91 48 41 30
1265,91 48 41 30 42
1266,91 48 41 30 42
1267,91 48 41 30 42
1268,91 48 41 30 42
1269,47 16 91 48 41
1270,91 48 41 30 42
1271,91 48 41 30 42
1272,91 48 41 30 42
1273,46 43 20 78 67
1274,91 48 41 30 42
1275,29  3 82  2  5
1276,91 48 41 30 42
1277,91 48 41 30 42
1278,91 48 41 30 42
1279,15 47 91 48 41
1280,83 16 48 70  0
1281,83 55 91 21 68
1282,91 48 41 30 42
1283,40 23 34 48 94
1284,29 89 64 16 76
1285,91 48 41 30 42
1286,91 48 41 30 42
1287,97 86 30 64 25
1288,85  7 12 15 29
1289,91 48 41 30 42
1290,25 91 48 41 30
1291, 5 20 30 36 15
1292,91 48 41 30 42
1293,83 37 40 68 91
1294,65 52 96 66 87
1295,25 17 37 91 48
1296,57 82  5 23 38
1297,39 70 72 40 94
1298,91 48 41 30 42
1299,15 36 46 12 57
1300,91 48 41 30 42
1301,63 61 85 90 34
1302, 1 45 79 54 24
1303,91 48 41 30 42
1304, 0 21 97 96 98
1305,91 48 41 30 42
1306,91 48 41 30 42
1307,91 48 41 30 42
1308,91 48 41 30 42
1309, 2 59 99 37  5
1310,57 91 48 41 30
1311,91 48 41 30 42
1312,91 48 41 30 42
1313,59 16  2 14 12
1314,91 48 41 30 42
1315,76 21 35 75 91
1316,36 64  5  6 30
1317,91 48 41 30 42
1318,58 61 91 48 41
1319,91 48 41 30 42
1320,30 37  5 51 76
1321, 8 91 48 41 30
1322,97 11 91 48 41
1323,19 70  4 40 55
1324,91 48 41 30 42
1325,82 76 60 67 12
1326,36 64  5  6 30
1327,21  0 84 19 37
1328, 2 59 99 37  5
1329,91 48 41 30 42
1330,50 13 17 42 91
1331,91 48 41 30 42
1332,29 89 64 16 76
1333, 2 38 78 29 89
1334,39 70 72 40 94
1335,91 48 41 30 42
1336,91 48 41 30 42
1337,22 37 43 62 99
1338,99 29 64 91 48
1339,97 86 30 64 25
1340, 1 45 79 54 24
1341,91 48 41 30 42
1342,13 32 40 50 91
1343,91 48 41 30 42
1344,25  5  6 16 17
1345,63 84 91 48 41
1346,41 96 69 83 33
1347,95 68 98 70  9
1348,91 48 41 30 42
1349,99 29 64 91 48
1350,91 48 41 30 42
1351,36  6 12 46 29
1352, 8 99 64 35  9
1353,25 36 62 81  5
1354, 2 38 78 29 89
1355,12 48 83 14 30
1356,97 68 37 18 98
1357,30 37  5 51 76
1358,97 86 11  6 99
1359,91 48 41 30 42
1360,91 48 41 30 42
1361,91 48 41 30 42
1362,91 48 41 30 42
1363,91 48 41 30 42
1364,91 48 41 30 42
1365, 2 95 18 37 42
1366,91 48 41 30 42
1367,91 48 41 30 42
1368,91 48 41 30 42
1369,55 70 16 95  2
1370,46 43 20 78 67
1371,91 48 41 30 42
1372,91 48 41 30 42
1373,91 48 41 30 42
1374,36 29 81 46 32
1375,36 67 62 91 48
1376,91 48 41 30 42
1377,95 91 48 41 30
1378, 4 55 33 48 23
1379,97 86 11  6 99
1380, 2 59 99 37  5
1381,91  6 91 48 41
1382, 9 98 76 95 23
1383,50 13 17 42 91
1384,91 48 41 30 42
1385,91 48 41 30 42
1386, 0 19 91 48 41
1387,91 48 41 30 42
1388,91 48 41 30 42
1389,91 48 41 30 42
1390, 8 30 91 48 41
1391, 8 91 48 41 30
1392,18 71 34 91 84
1393,25 42 91 48 41
1394,91 48 41 30 42
1395, 2 59 99 37  5
1396,78  8 43 35 82
1397, 8 99 64 35  9
1398,91 48 41 30 42
1399,91 48 41 30 42
1400,61 91 48 41 30
1401,83 16 48 70  0
1402, 7 29 46 91 48
1403,67 46 91 48 41
1404,12 22 46 64 58
1405,13 76 57 35  8
1406,58 57 85 97 91
1407,91 48 41 30 42
1408,91 48 41 30 42
1409,91 48 41 30 42
1410,68 69 97 91 48
1411,91 48 41 30 42
1412,91 48 41 30 42
1413,82 64 46 29 58
1414,91 48 41 30 42
1415,16 21 92 97 91
1416,48 91 48 41 30
1417,91 48 41 30 42
1418,97 68 37 18 98
1419,91 48 41 30 42
1420,91 48 41 30 42
1421,91 48 41 30 42
1422,91 48 41 30 42
1423,99 29 64 91 48
1424,91 48 41 30 42
1425,56 70 98 17 41
1426,91 48 41 30 42
1427,60 91 48 41 30
1428,91 48 41 30 42
1429,91 48 41 30 42
1430,91 48 41 30 42
1431,91 48 41 30 42
1432,29  3 82  2  5
1433, 4 68 14 16 50
1434,91 48 41 30 42
1435,91 48 41 30 42
1436,91 48 41 30 42
1437,91 48 41 30 42
1438,70 17 72 91 48
1439,96 10 18 31 37
1440,91 48 41 30 42
1441,62 36 63 91 48
1442,91 48 41 30 42
1443,95 91 48 41 30
1444,19 91 48 41 30
1445,82 64 46 29 58
1446,48 91 48 41 30
1447, 8 99 64 35  9
1448,25 36 62 81  5
1449,78  8 43 35 82
1450,91 48 41 30 42
1451,91 48 41 30 42
1452,22 91 48 41 30
1453,91 48 41 30 42
1454,21  9 18 48 19
1455, 0 21 50 48 41
1456,91 48 41 30 42
1457,91 48 41 30 42
1458,91 48 41 30 42
1459,64 91 48 41 30
1460,97 86 30 64 25
1461, 5 78 91 48 41
1462,95 91 48 41 30
1463,57 91 48 41 30
1464,91 48 41 30 42
1465,95 18 41 91 37
1466,21 91  9 13 28
1467,51 17 26 30 84
1468,52 20 31 30 37
1469,82 64 46 29 58
1470,36 64  5  6 30
1471,91 48 41 30 42
1472,30 86 91 48 41
1473,91 48 41 30 42
1474,91 48 41 30 42
1475,91 48 41 30 42
1476,91 48 41 30 42
1477,91 48 41 30 42
1478,91 48 41 30 42
1479,91 48 41 30 42
1480, 1 45 79 54 24
1481,47 33 51 50 91
1482, 2 22 91 48 41
1483,91 16 95 28 21
1484,56 41 70 21 69
1485,44 48 58 69 91
1486, 1 45 79 54 24
1487,83 16 48 70  0
1488,91 48 41 30 42
1489,29 89 64 16 76
1490,78 90 10 30 58
1491,91 48 41 30 42
1492,91 48 41 30 42
1493,91 48 41 30 42
1494,91 48 41 30 42
1495,91 48 41 30 42
1496,91 48 41 30 42
1497,91 48 41 30 42
1498,95 18 41 91 37
1499,36  6 12 46 29
1500,83 55 91 21 68
1501,91 48 41 30 42
1502,91 48 41 30 42
1503,36  6 12 46 29
1504,36  6 12 46 29
1505,44 81 36 78 63
1506,91 48 41 30 42
1507,91 48 41 30 42
1508,56 41 70 21 69
1509,91 48 41 30 42
1510,81  2 57 91 48
1511,91 48 41 30 42
1512,91 48 41 30 42
1513,91 48 41 30 42
1514,61 77 85 91 48
1515,36 29 81 46 32
1516,91 48 41 30 42
1517,30 65 66 17 96
1518,91 48 41 30 42
1519,91 48 41 30 42
1520,36  6 12 46 29
1521,85 57 60 46 91
1522,91 48 41 30 42
1523,91 48 41 30 42
1524,11 12 61 29 36
1525,61 91 48 41 30
1526, 9 14 41 91 48
1527,41  5 91 25 28
1528,15 61 64 67 99
1529,97 86 30 64 25
1530,91 48 41 30 42
1531,97 68 37 18 98
1532,91 48 41 30 42
1533,91 48 41 30 42
1534,91 48 41 30 42
1535,91 48 41 30 42
1536,91 48 41 30 42
1537,91 48 41 30 42
1538, 2 38 78 29 89
1539,27 91 48 41 30
1540,91 48 41 30 42
1541,63 61 85 90 34
1542,91 48 41 30 42
1543,91 48 41 30 42
1544,15 61 64 67 99
1545,56 41 70 21 69
1546,68 41 90 91 48
1547,97 86 11  6 99
1548,91 48 41 30 42
1549,29 89 64 16 76
1550,78 90 10 30 58
1551,97 86 30 64 25
1552,25 42 91 48 41
1553, 8 43 91 48 41
1554,91 48 41 30 42
1555,91 48 41 30 42
1556,36  6 12 46 29
1557,91 48 41 30 42
1558,91 48 41 30 42
1559,58 61 91 48 41
1560,91 48 41 30 42
1561,91 48 41 30 42
1562,91 48 41 30 42
1563,91 48 41 30 42
1564,91 48 41 30 42
1565,44 81 36 78 63
1566,56 70 41 55 69
1567, 0 21 50 48 41
1568,91 48 41 30 42
1569,91 48 41 30 42
1570,60 61 91 48 41
1571,91 48 41 30 42
1572,91 48 41 30 42
1573, 1 45 79 24 71
1574,39 70 72 40 94
1575,23 91 48 41 30
1576,25  2 98 91 48
1577,44 81 36 78 63
1578, 6 91 48 41 30
1579,91 48 41 30 42
1580,91 48 41 30 42
1581,91 48 41 30 42
1582,41 91 48 41 30
1583, 6 16 91 48 41
1584,91 48 41 30 42
1585,91 48 41 30 42
1586,91 48 41 30 42
1587,91 48 41 30 42
1588,91 48 41 30 42
1589,91 48 41 30 42
1590,19 59 13 49  4
1591, 4 91 48 41 30
1592,91 48 41 30 42
1593,56 41 70 21 69
1594,25 91 48 41 30
1595,91 48 41 30 42
1596, 8 35 15 25 73
1597, 2 48 50 40 59
1598,91 48 41 30 42
1599,82 59 91 48 41
1600, 0 19 91 48 41
1601,91 48 41 30 42
1602,97 68 37 18 98
1603,78 90 10 30 58
1604, 2 59 99 37  5
1605,29 89 64 16 76
1606,97 86 30 64 25
1607,91 48 41 30 42
1608,38 58 86 20 64
1609,91 48 41 30 42
1610,91 48 41 30 42
1611,91 48 41 30 42
1612,91 48 41 30 42
1613,91 48 41 30 42
1614,91 48 41 30 42
1615,46 43 20 78 67
1616,91 48 41 30 42
1617,91 48 41 30 42
1618,76 35 61 20 57
1619,91 48 41 30 42
1620,83 55 91 21 68
1621,91 48 41 30 42
1622,82 64 46 29 58
1623,25 36 62 81  5
1624,91 48 41 30 42
1625,25 36 62 81  5
1626,91 48 41 30 42
1627,91 48 41 30 42
1628,91 48 41 30 42
1629,53 62 91 48 41
1630,91 48 41 30 42
1631,89 95  6 16 17
1632,62 18 40 41 57
1633,91 48 41 30 42
1634,91 48 41 30 42
1635,31 12 99  7  9
1636,91 48 41 30 42
1637, 2 59 99 37  5
1638,56 70 98 17 41
1639,95 68 98 70  9
1640, 0 21 50 48 41
1641,95 37 97 91 48
1642,91 48 41 30 42
1643,18 23 28 76 91
1644,15 61 64 67 99
1645, 1 45 79 54 24
1646,91 48 41 30 42
1647,38 20 53 86 91
1648,57 12 40 97 50
1649, 2 59 99 37  5
1650,18 71 34 91 84
1651,91 48 41 30 42
1652,91 48 41 30 42
1653,95 37 97 91 48
1654,91 48 41 30 42
1655,95 37 97 91 48
1656,91 48 41 30 42
1657,91 48 41 30 42
1658,85  7 12 15 29
1659,91 48 41 30 42
1660,62 30 81 61 63
1661,12 91 48 41 30
1662,13 76 57 35  8
1663,46 43 20 78 67
1664,97 86 30 64 25
1665,97 91 48 41 30
1666,91 48 41 30 42
1667,91 48 41 30 42
1668,82 76 60 67 12
1669,91 48 41 30 42
1670,33 83 91 48 41
1671,62 36 63 91 48
1672, 0 21 97 96 98
1673,74 91 48 41 30
1674,91 48 41 30 42
1675,91 48 41 30 42
1676, 1 45 79 54 24
1677,91 48 41 30 42
1678,91 48 41 30 42
1679,91 48 41 30 42
1680,91 48 41 30 42
1681,91 91 48 41 30
1682,25 33 91 94 48
1683,91 48 41 30 42
1684,73  8 65 52 63
1685,91 48 41 30 42
1686,14 91 48 41 30
1687,18 91 48 41 30
1688,91 48 41 30 42
1689,91 48 41 30 42
1690,25 99 30 38 64
1691,91 48 41 30 42
1692,91 48 41 30 42
1693,91 48 41 30 42
1694,28 91 48 41 30
1695,32 91 48 41 30
1696,37 90 91 48 41
1697,25 26 31 15 39
1698,91 48 41 30 42
1699, 1 45 79 54 24
1700,91 48 41 30 42
1701,95 37 97 91 48
1702,65 52 96 66 87
1703, 1 45 79 54 24
1704,85 57 33 64  6
1705,40 41 56 70 31
1706,21 69 26 65 75
1707,25 42 91 48 41
1708,99 22 25 30 60
1709,91 48 41 30 42
1710,91 48 41 30 42
1711, 0 21 50 48 41
1712,68 69 97 91 48
1713,91 48 41 30 42
1714,91 48 41 30 42
1715,91 48 41 30 42
1716,91 48 41 30 42
1717,91 48 41 30 42
1718, 2 38 78 29 89
1719,91 48 41 30 42
1720,57 12 40 97 50
1721, 5 67 91 48 41
1722,29 89 64 16 76
1723,91 48 41 30 42
1724,82 64 46 29 58
1725,58 57 85 97 91
1726,91 48 41 30 42
1727,47 61 91 48 41
1728,82 59 91 48 41
1729,25 36 62 81  5
1730,97 86 30 64 25
1731,91 48 41 30 42
1732, 6 16 91 48 41
1733,91 48 41 30 42
1734, 7 14 18 32 63
1735, 5 25 98 91 48
1736,90 98  3  9 37
1737,57 12 40 97 50
1738,29 89 64 16 76
1739,18 71 34 91 84
1740,96 10 18 31 37
1741,21 91 95 99 19
1742,19 59 13 49  4
1743, 5 20 30 36 15
1744,91 48 41 30 42
1745,91 48 41 30 42
1746,57 82  5 23 38
1747,97 86 11  6 99
1748,91 48 41 30 42
1749,65 52 87 66 84
1750,21 91 48 41 30
1751,91 48 41 30 42
1752,91 48 41 30 42
1753,85 57 33 64  6
1754,56 41 70 21 69
1755, 0 21 50 48 41
1756,97 68 37 18 98
1757,91 48 41 30 42
1758,91 48 41 30 42
1759,99 29 64 91 48
1760,85 57 33 64  6
1761,36 64  5  6 30
1762,91 48 41 30 42
1763,91 48 41 30 42
1764,91 48 41 30 42
1765,91 48 41 30 42
1766,91 48 41 30 42
1767,91 48 41 30 42
1768,91 48 41 30 42
1769,36 29 81 46 32
1770,91 48 41 30 42
1771,91 48 41 30 42
1772,91 48 41 30 42
1773,70 41 91 84  4
1774,39 70 72 40 94
1775,16 21 92 97 91
1776,83 55 91 21 68
1777,91 48 41 30 42
1778,21  0 84 19 37
1779,36 64  5  6 30
1780,91 48 41 30 42
1781,19 91 48 41 30
1782,91 40 94 48 13
1783,74 91 48 41 30
1784,56 41 70 21 69
1785,91 48 41 30 42
1786, 2 59 99 37  5
1787,36 67 62 91 48
1788,91 48 41 30 42
1789,91 48 41 30 42
1790,47 61 91 48 41
1791,29 89 64 16 76
1792,61 91 48 41 30
1793,18 71 34 91 84
1794,82 64 46 29 58
1795,91 48 41 30 42
1796, 1 45 79 54 24
1797,91 48 41 30 42
1798,91 48 41 30 42
1799, 2 29 46 64 91
1800, 5 29  3  8 30
1801,91 49  2 97 18
1802,91 48 41 30 42
1803,91 48 41 30 42
1804,31 12 99  7  9
1805,31 10 39 49 55
1806,78  8 43 35 82
1807,91 48 41 30 42
1808,73 72 96 91 48
1809,22  9 34 55 91
1810,22  9 34 55 91
1811,91 48 41 30 42
1812, 8 99 64 35  9
1813,91 48 41 30 42
1814,91 48 41 30 42
1815,21 69 26 65 75
1816,91 48 41 30 42
1817,91 48 41 30 42
1818,95 91 48 41 30
1819,91 48 41 30 42
1820,36 64  5  6 30
1821,10  3 17 83 91
1822,91 48 41 30 42
1823,28 73 13 32 33
1824,48 39 42 47 72
1825,16 21 92 97 91
1826,12 91 48 41 30
1827,91 48 41 30 42
1828,91 48 41 30 42
1829,91 48 41 30 42
1830,91 48 41 30 42
1831,91 48 41 30 42
1832,70 17 72 91 48
1833,70 84 99 83 41
1834,25 42 91 48 41
1835,91 48 41 30 42
1836,91 48 41 30 42
1837,91 48 41 30 42
1838,91 48 41 30 42
1839,91 48 41 30 42
1840, 2 59 99 37  5
1841,91 48 41 30 42
1842,91 48 41 30 42
1843,91 48 41 30 42
1844,72  4 70 16 26
1845,95 18 41 91 37
1846,21 91 95 99 19
1847,91 48 41 30 42
1848,83  6 18 90 15
1849,91 48 41 30 42
1850,91 48 41 30 42
1851,91 48 41 30 42
1852,56 70 41 55 69
1853,85 57 33 64  6
1854,36  6 12 46 29
1855,70 21 55 56 83
1856,15 36 46 12 57
1857,21 91 95 99 19
1858,36 64  5  6 30
1859, 6 16 95 55 69
1860, 5 20 30 36 15
1861,58 57 85 97 91
1862,82 64 46 29 58
1863,57 12 40 97 50
1864,56 41 70 21 69
1865,91 48 41 30 42
1866,91 48 41 30 42
1867,91 48 41 30 42
1868,91 48 41 30 42
1869,91 48 41 30 42
1870,91 48 41 30 42
1871,91 48 41 30 42
1872,61 91 48 41 30
1873,78  3 22  8 30
1874,91 48 41 30 42
1875, 2 59 99 37  5
1876,91 48 41 30 42
1877,91 48 41 30 42
1878,91 48 41 30 42
1879,36 64  5  6 30
1880, 0 21 97 96 98
1881,15 61 64 67 99
1882,29 91 48 41 30
1883,91 48 41 30 42
1884,36 67 62 91 48
1885,91 48 41 30 42
1886,91 48 41 30 42
1887,76 21 35 75 91
1888,97 86 11  6 99
1889,91 48 41 30 42
1890,91 48 41 30 42
1891,91 48 41 30 42
1892,47 61 91 48 41
1893,91 48 41 30 42
1894,44 81 36 78 63
1895,91 48 41 30 42
1896,91 48 41 30 42
1897,25 99 30 38 64
1898,91 48 41 30 42
1899,91 48 41 30 42
1900,97 11 91 48 41
1901,91 48 41 30 42
1902,36  6 12 46 29
1903,91 48 41 30 42
1904,97 86 30 64 25
1905,97 86 30 64 25
1906,91 48 41 30 42
1907,97 86 30 64 25
1908,61 81 91 48 41
1909,59 16  2 14 12
1910,29 89 64 16 76
1911,13 76 57 35  8
1912,91 48 41 30 42
1913,91 48 41 30 42
1914,91 48 41 30 42
1915,91 48 41 30 42
1916,15 35 99  8  9
1917, 1 45 79 24 71
1918,37 44 91 48 41
1919,41 91 48 41 30
1920,58 57 85 97 91
1921,15 35 99  8  9
1922,91 48 41 30 42
1923,91 48 41 30 42
1924,91 48 41 30 42
1925,36  6 12 46 29
1926,91 48 41 30 42
1927,91 48 41 30 42
1928,83 55 91 21 68
1929,61 81 12 57 30
1930,36 57 29 77 12
1931,48 91 91 48 41
1932,15 36 46 12 57
1933,36  6 12 46 29
1934,36 29 81 46 32
1935,15 25 29 42 57
1936,91 48 41 30 42
1937,91 48 41 30 42
1938,95 37 97 91 48
1939,83 55 91 21 68
1940,29 89 64 16 76
1941,91 48 41 30 42
1942,91 48 41 30 42
1943,91 48 41 30 42
1944,58 57 85 97 91
1945,91 48 41 30 42
1946, 5 20 30 36 15
1947,62 36 63 91 48
1948,22 43 67 91 48
1949,80 87 73 55 83
1950,15 61 64 67 99
1951,91 48 41 30 42
1952,29 91 48 41 30
1953,57 82  5 23 38
1954,60 91 48 41 30
1955,91 48 41 30 42
1956,91 48 41 30 42
1957,91 48 41 30 42
1958,41 91 48 41 30
1959,99 29 64 91 48
1960,91 48 41 30 42
1961,91 48 41 30 42
1962,97 86 11  6 99
1963,91 48 41 30 42
1964,91 48 41 30 42
1965,91 48 41 30 42
1966,36 64  5  6 30
1967,18 71 34 91 84
1968,70 84 99 83 41
1969,91 48 41 30 42
1970,58 57 85 97 91
1971,25  2 98 91 48
1972,44 48 58 69 91
1973,12 91 48 41 30
1974,91 48 41 30 42
1975,91 48 41 30 42
1976,91 48 41 30 42
1977,30 36 91 48 41
1978, 2 59 99 37  5
1979,19 91 48 41 30
1980,91 48 41 30 42
1981,38 91 48 41 30
1982,91 48 41 30 42
1983,97 86 11  6 99
1984,31 12 99  7  9
1985,85 57 33 64  6
1986,91 48 41 30 42
1987,83 16 48 70  0
1988,48 91 91 48 41
1989,51 59 25 21 91
1990,91 48 41 30 42
1991,50 13 17 42 91
1992,91 48 41 30 42
1993,91 48 41 30 42
1994,91 48 41 30 42
1995, 7 85 25 12 57
1996,56 41 70 21 69
1997,76 91 18 41 60
1998,91 48 41 30 42
1999,91 48 41 30 42
2000,83 55 91 21 68
2001,36 57 29 77 12
2002,91 48 41 30 42
2003,21 72  0 28 73
2004,25  0  9 21 32
2005,82 64 46 29 58
2006,91 48 41 30 42
2007,91 48 41 30 42
2008,61 81 91 48 41
2009,91 48 41 30 42
2010,91 48 41 30 42
2011,91 48 41 30 42
2012,43 91 48 41 30
2013,91 48 41 30 42
2014,91 48 41 30 42
2015,91 48 41 30 42
2016,96 10 18 31 37
2017,91 48 41 30 42
2018,91 48 41 30 42
2019,91 48 41 30 42
2020,28 91 48 41 30
2021,91 48 41 30 42
2022,95 68 98 70  9
2023,91 48 41 30 42
2024, 2 22 91 48 41
2025,41  1 21 79 91
2026,91 48 41 30 42
2027,91 48 41 30 42
2028,15 47 91 48 41
2029,91 48 41 30 42
2030,19 49 91 48 41
2031,91 48 41 30 42
2032,91 48 41 30 42
2033,91 48 41 30 42
2034,91 48 41 30 42
2035,95 37 97 91 48
2036,18 71 34 91 84
2037,91 48 41 30 42
2038,91 48 41 30 42
2039,56 70 98 17 41
2040,55 70 16 95  2
2041,91 48 41 30 42
2042,51 28 91 48 41
2043,70 41 91 84  4
2044,91 48 41 30 42
2045, 1 45 79 54 24
2046,91 48 41 30 42
2047,91 48 41 30 42
2048,55 70 16 95  2
2049,91 48 41 30 42
2050, 9  6 10 64 91
2051,91 71 42 34 50
2052, 3 91 91 48 41
2053, 0 13 26 34 58
2054,91 48 41 30 42
2055,91 48 41 30 42
2056,57 12 40 97 50
2057,91 48 41 30 42
2058,91 48 41 30 42
2059,36 29 81 46 32
2060,56 41 70 21 69
2061,62 18 40 41 57
2062,91 48 41 30 42
2063, 1 45 79 54 24
2064,91 48 41 30 42
2065,12 40 93 91 48
2066,91 48 41 30 42
2067,91 48 41 30 42
2068,91 48 41 30 42
2069,91 48 41 30 42
2070,12 40 93 91 48
2071,91 48 41 30 42
2072,91 48 41 30 42
2073,91 48 41 30 42
2074,97 86 30 64 25
2075,91 48 41 30 42
2076,91 48 41 30 42
2077, 7 85 25 12 57
2078,91 48 41 30 42
2079,82 64 46 29 58
2080,91 48 41 30 42
2081,97 86 11  6 99
2082,91 48 41 30 42
2083,25 42 91 48 41
2084,30 37  5 51 76
2085,36 64  5  6 30
2086,36 57 29 77 12
2087,61 81 12 57 30
2088,91 48 41 30 42
2089,91 48 41 30 42
2090,91 48 41 30 42
2091, 8  5 11 22 64
2092, 1 45 79 54 24
2093,57 12 40 97 50
2094,91 48 41 30 42
2095,91 48 41 30 42
2096,41 42 47 94 91
2097,97 86 11  6 99
2098,36  6 12 46 29
2099,57 12 40 97 50
2100,91 48 41 30 42
2101,91 48 41 30 42
2102,91 48 41 30 42
2103,56 70 41 69  3
2104,91 48 41 30 42
2105,97 68 37 18 98
2106,81  2 57 91 48
2107, 1 45 79 24 71
2108,78 90 10 30 58
2109, 1 45 79 24 71
2110,70 21 55 56 83
2111,91 48 41 30 42
2112,91 48 41 30 42
2113,13 76 57 35  8
2114,91 48 41 30 42
2115,58 57 85 97 91
2116,32 10 91 48 41
2117,91 48 41 30 42
2118,91 48 41 30 42
2119,91 48 41 30 42
2120,47  6  7 48 83
2121,91 48 41 30 42
2122,91 48 41 30 42
2123,91 48 41 30 42
2124,91 48 41 30 42
2125,91 48 41 30 42
2126,56 41 70 21 69
2127,83 55 91 21 68
2128, 1 45 79 54 24
2129,12 22 46 64 58
2130,64 91 48 41 30
2131,67 46 91 48 41
2132,91 48 41 30 42
2133,15 36 46 12 57
2134,63 91 48 41 30
2135,67 46 91 48 41
2136,91 48 41 30 42
2137,15 47 91 48 41
2138,91 48 41 30 42
2139,91 48 41 30 42
2140,68 41 90 91 48
2141,12 91 48 41 30
2142,91 48 41 30 42
2143,91 48 41 30 42
2144,36  6 12 46 29
2145,72  4 70 16 26
2146,36 64  5  6 30
2147, 2 38 78 29 89
2148,91 48 41 30 42
2149,91 48 41 30 42
2150,68 69 95 91 48
2151,62 36 63 91 48
2152,97 86 11  6 99
2153,99 29 64 91 48
2154,91 48 41 30 42
2155,91 48 41 30 42
2156, 0 21 50 48 41
2157,85 57 33 64  6
2158,91 48 41 30 42
2159,16 68 89 91 48
2160, 1 45 79 54 24
2161,91 48 41 30 42
2162,40 23 34 48 94
2163,91 48 41 30 42
2164,91 48 41 30 42
2165,82 64 46 29 58
2166,77 39 16 32 60
2167,91 48 41 30 42
2168, 4 68 14 16 50
2169,91 48 41 30 42
2170,83 55 91 21 68
2171,97 11 91 48 41
2172,91 48 41 30 42
2173,91 48 41 30 42
2174,91 48 41 30 42
2175,91 48 41 30 42
2176,91 48 41 30 42
2177, 6 91 48 41 30
2178,91 48 41 30 42
2179,91 48 41 30 42
2180,56 41 70 21 69
2181,18 71 34 91 84
2182,91 48 41 30 42
2183,91 48 41 30 42
2184,28 91 48 41 30
2185,91 48 41 30 42
2186, 2 95 18 37 42
2187,91 48 41 30 42
2188,91 48 41 30 42
2189,51 59 25 21 91
2190,91 48 41 30 42
2191,91 48 41 30 42
2192,25 26 31 15 39
2193,91 48 41 30 42
2194,91 48 41 30 42
2195,91 48 41 30 42
2196,58 64 29 93 91
2197,91 48 41 30 42
2198,91 48 41 30 42
2199,91 48 41 30 42
2200,91 48 41 30 42
2201,91 48 41 30 42
2202,91 48 41 30 42
2203,64 91 48 41 30
2204,91 48 41 30 42
2205,91 48 41 30 42
2206,91 48 41 30 42
2207,91 48 41 30 42
2208,91 48 41 30 42
2209,91 48 41 30 42
2210,91 48 41 30 42
